7,0.855211,1.13446,-2.02458,2.07694,1.09956,0.959931,-2.44346,-12.3274
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,2.25147,-0.15708,1.01229,1.09956,-2.14675,2.04204,-0.733038,-7.42617
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-1.91986,-2.19911,1.02974,-2.16421,2.11185,1.01229,2.32129,-11.2456
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-0.733038,2.6529,0.628319,1.23918,-2.0944,1.98968,-2.80998,-10.2861
7,-2.79253,-1.32645,1.06465,0.994838,1.18682,0.942478,-0.279253,-11.9058
7,-2.79253,-1.32645,1.06465,0.994838,1.18682,0.942478,-0.279253,-11.9058
7,-2.79253,-1.32645,1.06465,0.994838,1.18682,0.942478,-0.279253,-11.9058
7,-2.79253,-1.32645,1.06465,0.994838,1.18682,0.942478,-0.279253,-11.9058
7,-1.46608,-2.82743,-1.95477,-1.20428,-0.855211,-0.925025,-0.0174533,-11.3269
7,0.0872665,-2.1293,-1.0821,2.11185,-2.1293,-0.890118,3.08923,-11.1688
7,1.0472,-2.96706,1.8675,1.309,0.837758,1.06465,-1.58825,-11.7965
7,1.23918,0.820305,1.11701,0.907571,1.11701,0.977384,-0.802851,-12.0382
